policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,post_event_payment_holiday,lapse_next_3m,_event_month_index
1704,2023-06,25,148,119.92,18660.61,B,0,0,1,0,0,0
1704,2023-07,25,149,118.46,18191.86,B,0,0,1,0,0,0
1705,2022-08,50,48,152.48,22976.13,A,0,1,0,0,0,0
1705,2022-09,50,49,150.06,22325.91,A,0,1,0,0,0,0
1705,2022-10,50,50,155.79,24191.21,A,0,1,0,0,0,0
1705,2022-11,50,51,154.38,23880.8,A,0,1,0,0,0,0
1705,2022-12,50,52,153.28,23662.29,A,0,1,0,0,0,0
1705,2023-01,50,53,152.96,23674.39,A,0,1,0,0,0,0
1705,2023-02,50,54,153.93,24072.2,A,0,1,0,0,0,0
1705,2023-03,50,55,152.33,23648.59,A,0,1,0,0,0,0
1705,2023-04,50,56,162.97,24137.38,A,0,1,0,0,0,0
1705,2023-05,50,57,161.5,23732.68,A,0,1,0,0,0,0
1705,2023-06,50,58,163.41,24293.78,A,0,1,0,0,0,0
1705,2023-07,50,59,158.72,22910.77,A,0,1,0,0,0,0
1706,2022-08,43,112,39.16,7099.57,C,1,0,1,0,0,0
1706,2022-09,43,113,38.52,6896.41,C,1,0,1,0,0,0
1706,2022-10,43,114,39.21,7181.65,C,1,0,1,0,0,0
1706,2022-11,43,115,38.97,7130.58,C,1,0,1,0,0,0
1706,2022-12,43,116,38.67,7056.86,C,1,0,1,0,0,0
1706,2023-01,43,117,38.38,6981.67,C,1,0,1,0,0,0
1706,2023-02,43,118,39.52,7430.07,C,1,0,1,0,0,0
1706,2023-03,43,119,39.48,7438.41,C,1,0,1,0,0,0
1706,2023-04,43,120,40.48,6976.8,C,1,0,1,0,0,0
1706,2023-05,43,121,41.05,7183.56,C,1,0,1,0,0,0
1706,2023-06,43,122,41.15,7217.85,C,1,0,1,0,0,0
1706,2023-07,43,123,40.28,6912.71,C,1,0,1,0,0,0
1707,2022-08,46,37,236.11,33426.4,B,0,1,1,0,0,0
1707,2022-09,46,38,242.31,35362.27,B,0,1,1,0,0,0
1707,2022-10,46,39,238.49,34411.71,B,0,1,1,0,0,0
1707,2022-11,46,40,247.05,37098.76,B,0,1,1,0,0,0
1707,2022-12,46,41,236.66,34228.85,B,0,1,1,0,0,0
1707,2023-01,46,42,239.69,35284.93,B,0,1,1,0,0,0
1707,2023-02,46,43,244.11,36736.25,B,0,1,1,0,0,0
1707,2023-03,46,44,237.05,34760.52,B,0,1,1,0,0,0
1707,2023-04,46,45,255.29,35955.54,B,0,1,1,0,0,0
1707,2023-05,46,46,251.29,34878.72,B,0,1,1,0,0,0
1707,2023-06,46,47,251.0,34802.75,B,0,1,1,0,0,0
1707,2023-07,46,48,252.9,35309.92,B,0,1,1,0,0,0
1708,2022-08,34,63,217.03,30370.83,D,1,1,0,0,0,0
1708,2022-09,34,64,213.79,29587.39,D,1,1,0,0,0,0
1708,2022-10,34,65,215.6,30233.55,D,1,1,0,0,0,0
1708,2022-11,34,66,215.4,30332.16,D,1,1,0,0,0,0
1708,2022-12,34,67,213.93,30072.85,D,1,1,0,0,0,0
1708,2023-01,34,68,211.16,29432.65,D,1,1,0,0,0,0
1708,2023-02,34,69,210.85,29465.78,D,1,1,0,0,0,0
1708,2023-03,34,70,212.54,30036.1,D,1,1,0,0,0,0
1708,2023-04,34,71,224.08,29778.16,D,1,1,0,0,0,0
1708,2023-05,34,72,224.34,29879.92,D,1,1,0,0,0,0
1708,2023-06,34,73,223.86,29757.77,D,1,1,0,0,0,0
1708,2023-07,34,74,222.72,29437.24,D,1,1,0,0,0,0
1709,2022-08,39,68,154.36,22119.94,B,1,1,1,0,0,0
1709,2022-09,39,69,157.15,23019.93,B,1,1,1,0,0,0
1709,2022-10,39,70,155.59,22670.69,B,1,1,1,0,0,0
1709,2022-11,39,71,156.25,22980.42,B,1,1,1,0,0,0
1709,2022-12,39,72,156.53,23180.5,B,1,1,1,0,0,0
1709,2023-01,39,73,154.15,22587.72,B,1,1,1,0,0,0
1709,2023-02,39,74,155.1,22961.21,B,1,1,1,0,0,0
1709,2023-03,39,75,154.05,22721.71,B,1,1,1,0,0,0
1709,2023-04,39,76,165.37,23348.18,B,1,1,1,0,0,0
1709,2023-05,39,77,164.4,23103.94,B,1,1,1,0,0,0
1709,2023-06,39,78,161.32,22250.68,B,1,1,1,0,0,0
1709,2023-07,39,79,163.34,22796.69,B,1,1,1,0,0,0
1710,2022-08,54,135,65.85,10905.88,B,1,0,3,0,0,0
1710,2022-09,54,136,65.42,10805.91,B,1,0,3,0,0,0
1710,2022-10,54,137,65.14,10764.89,B,1,0,3,0,0,0
1710,2022-11,54,138,65.28,10867.44,B,1,0,3,0,0,0
1710,2022-12,54,139,63.75,10412.37,B,1,0,3,0,0,0
1710,2023-01,54,140,64.45,10697.53,B,1,0,3,0,0,0
1710,2023-02,54,141,64.84,10869.83,B,1,0,3,0,0,0
1710,2023-03,54,142,64.11,10657.96,B,1,0,3,0,0,0
1710,2023-04,54,143,68.01,10700.78,B,1,0,3,0,0,0
1710,2023-05,54,144,67.71,10617.11,B,1,0,3,0,0,0
1710,2023-06,54,145,67.3,10488.82,B,1,0,3,0,0,0
1710,2023-07,54,146,67.69,10607.3,B,1,0,3,0,0,0
1711,2022-08,37,161,48.62,8835.49,C,1,0,3,0,0,0
1711,2022-09,37,162,48.36,8773.82,C,1,0,3,0,0,0
1711,2022-10,37,163,49.02,9056.62,C,1,0,3,0,0,0
1711,2022-11,37,164,48.98,9090.48,C,1,0,3,0,0,0
1711,2022-12,37,165,47.48,8585.38,C,1,0,3,0,0,0
1711,2023-01,37,166,48.75,9093.78,C,1,0,3,0,0,0
1711,2023-02,37,167,47.75,8761.84,C,1,0,3,0,0,0
1711,2023-03,37,168,47.85,8825.09,C,1,0,3,0,0,0
1711,2023-04,37,169,50.32,8705.22,C,1,0,3,0,0,0
1711,2023-05,37,170,50.22,8678.86,C,1,0,3,0,0,0
1711,2023-06,37,171,50.87,8907.87,C,1,0,3,0,0,0
1711,2023-07,37,172,48.95,8234.54,C,1,0,3,0,0,0
1712,2022-08,66,175,349.71,54393.77,D,1,0,1,0,0,0
1712,2022-09,66,176,346.29,53530.89,D,1,0,1,0,0,0
1712,2022-10,66,177,354.76,56454.96,D,1,0,1,0,0,0
1712,2022-11,66,178,347.27,54372.19,D,1,0,1,0,0,0
1712,2022-12,66,179,343.81,53554.04,D,1,0,1,0,0,0
1712,2023-01,66,180,348.69,55362.51,D,1,0,1,0,0,0
1712,2023-02,66,181,351.96,56630.29,D,1,0,1,0,0,0
1712,2023-03,66,182,344.29,54357.09,D,1,0,1,0,0,0
1712,2023-04,66,183,368.43,55523.84,D,1,0,1,0,0,0
1712,2023-05,66,184,368.78,55689.47,D,1,0,1,0,0,0
1712,2023-06,66,185,368.18,55518.03,D,1,0,1,0,0,0
1712,2023-07,66,186,362.27,53711.53,D,1,0,1,0,0,0
1713,2022-08,63,115,74.8,12401.29,B,1,0,1,0,0,0
1713,2022-09,63,116,73.07,11878.6,B,1,0,1,0,0,0
1713,2022-10,63,117,73.93,12219.99,B,1,0,1,0,0,0
1713,2022-11,63,118,74.68,12530.99,B,1,0,1,0,0,0
1713,2022-12,63,119,72.19,11766.6,B,1,0,1,0,0,0
1713,2023-01,63,120,73.27,12183.83,B,1,0,1,0,0,0
1713,2023-02,63,121,74.36,12595.15,B,1,0,1,0,0,0
1713,2023-03,63,122,72.97,12169.68,B,1,0,1,0,0,0
1713,2023-04,63,123,76.33,11874.1,B,1,0,1,0,0,0
1713,2023-05,63,124,76.02,11789.75,B,1,0,1,0,0,0
1713,2023-06,63,125,76.3,11880.69,B,1,0,1,0,0,0
1713,2023-07,63,126,76.69,11995.41,B,1,0,1,0,0,0
1714,2022-08,65,64,130.16,21301.99,B,0,0,2,0,0,0
1714,2022-09,65,65,129.87,21288.37,B,0,0,2,0,0,0
1714,2022-10,65,66,130.88,21722.87,B,0,0,2,0,0,0
1714,2022-11,65,67,129.93,21519.47,B,0,0,2,0,0,0
1714,2022-12,65,68,126.98,20649.08,B,0,0,2,0,0,0
1714,2023-01,65,69,131.35,22203.94,B,0,0,2,0,0,0
1714,2023-02,65,70,131.64,22389.18,B,0,0,2,0,0,0
1714,2023-03,65,71,125.82,20512.22,B,0,0,2,0,0,0
1714,2023-04,65,72,135.47,21220.35,B,0,0,2,0,0,0
1714,2023-05,65,73,136.51,21572.11,B,0,0,2,0,0,0
1714,2023-06,65,74,137.65,21935.61,B,0,0,2,0,0,0
1714,2023-07,65,75,135.56,21264.89,B,0,0,2,0,0,0
1715,2022-08,23,30,78.51,12256.82,D,0,0,1,0,0,0
1715,2022-09,23,31,77.77,12073.67,D,0,0,1,0,0,0
1715,2022-10,23,32,78.82,12461.62,D,0,0,1,0,0,0
1715,2022-11,23,33,77.08,11975.43,D,0,0,1,0,0,0
1715,2022-12,23,34,78.72,12555.81,D,0,0,1,0,0,0
1715,2023-01,23,35,78.82,12649.2,D,0,0,1,0,0,0
1715,2023-02,23,36,77.19,12177.34,D,0,0,1,0,0,0
1715,2023-03,23,37,77.2,12218.86,D,0,0,1,0,0,0
1715,2023-04,23,38,82.96,12585.31,D,0,0,1,0,0,0
1715,2023-05,23,39,80.4,11830.17,D,0,0,1,0,0,0
1715,2023-06,23,40,80.47,11854.45,D,0,0,1,0,0,0
1715,2023-07,23,41,81.59,12183.37,D,0,0,1,0,0,0
1716,2022-08,56,131,36.74,6283.2,A,1,0,3,0,0,0
1716,2022-09,56,132,36.43,6202.77,A,1,0,3,0,0,0
1716,2022-10,56,133,36.9,6395.21,A,1,0,3,0,0,0
1716,2022-11,56,134,36.55,6307.06,A,1,0,3,0,0,0
1716,2022-12,56,135,36.87,6447.99,A,1,0,3,0,0,0
1716,2023-01,56,136,36.72,6429.12,A,1,0,3,0,0,0
1716,2023-02,56,137,35.97,6191.02,A,1,0,3,0,0,0
1716,2023-03,56,138,36.41,6364.46,A,1,0,3,0,0,0
1716,2023-04,56,139,38.98,6507.09,A,1,0,3,0,0,0
1716,2023-05,56,140,38.58,6382.16,A,1,0,3,0,0,0
1716,2023-06,56,141,38.41,6325.54,A,1,0,3,0,0,0
1716,2023-07,56,142,37.87,6143.53,A,1,0,3,0,0,0
1717,2022-08,63,112,158.35,24554.75,D,1,0,2,0,0,0
1717,2022-09,63,113,161.67,25691.99,D,1,0,2,0,0,0
1717,2022-10,63,114,159.53,25138.85,D,1,0,2,0,0,0
1717,2022-11,63,115,159.75,25336.5,D,1,0,2,0,0,0
1717,2022-12,63,116,161.25,25942.39,D,1,0,2,0,0,0
1717,2023-01,63,117,159.05,25362.94,D,1,0,2,0,0,0
1717,2023-02,63,118,158.23,25204.67,D,1,0,2,0,0,0
1717,2023-03,63,119,159.95,25831.56,D,1,0,2,0,0,0
1717,2023-04,63,120,166.55,24983.29,D,1,0,2,0,0,0
1717,2023-05,63,121,167.12,25180.96,D,1,0,2,0,0,0
1717,2023-06,63,122,165.78,24783.78,D,1,0,2,0,0,0
1717,2023-07,63,123,165.42,24661.62,D,1,0,2,0,0,0
1718,2022-08,55,108,157.23,27097.6,A,1,0,1,0,0,0
1718,2022-09,55,109,154.73,26340.15,A,1,0,1,0,0,0
1718,2022-10,55,110,155.92,26875.54,A,1,0,1,0,0,0
1718,2022-11,55,111,156.44,27195.03,A,1,0,1,0,0,0
1718,2022-12,55,112,157.9,27846.54,A,1,0,1,0,0,0
1718,2023-01,55,113,153.96,26594.59,A,1,0,1,0,0,0
1718,2023-02,55,114,154.22,26797.45,A,1,0,1,0,0,0
1718,2023-03,55,115,155.53,27340.23,A,1,0,1,0,0,0
1718,2023-04,55,116,164.83,27388.6,A,1,0,1,0,0,0
1718,2023-05,55,117,162.03,26490.67,A,1,0,1,0,0,0
1718,2023-06,55,118,164.59,27342.34,A,1,0,1,0,0,0
1718,2023-07,55,119,159.91,25781.59,A,1,0,1,0,0,0
1719,2022-08,51,177,48.06,8739.58,C,1,0,0,0,0,0
1719,2022-09,51,178,47.71,8646.25,C,1,0,0,0,0,0
1719,2022-10,51,179,47.02,8433.68,C,1,0,0,0,0,0
1719,2022-11,51,180,47.82,8771.71,C,1,0,0,0,0,0
1719,2022-12,51,181,47.61,8739.32,C,1,0,0,0,0,0
1719,2023-01,51,182,47.27,8655.14,C,1,0,0,0,0,0
1719,2023-02,51,183,47.05,8607.49,C,1,0,0,0,0,0
1719,2023-03,51,184,48.14,9038.92,C,1,0,0,0,0,0
1719,2023-04,51,185,49.64,8574.15,C,1,0,0,0,0,0
1719,2023-05,51,186,50.47,8873.41,C,1,0,0,0,0,0
1719,2023-06,51,187,49.99,8708.22,C,1,0,0,0,0,0
1719,2023-07,51,188,50.33,8820.45,C,1,0,0,0,0,0
1720,2022-08,34,68,195.23,35961.71,C,0,0,0,0,0,0
1720,2022-09,34,69,189.56,34038.64,C,0,0,0,0,0,0
1720,2022-10,34,70,190.26,34455.41,C,0,0,0,0,0,0
1720,2022-11,34,71,191.84,35213.89,C,0,0,0,0,0,0
1720,2022-12,34,72,189.14,34399.94,C,0,0,0,0,0,0
1720,2023-01,34,73,190.4,35030.41,C,0,0,0,0,0,0
1720,2023-02,34,74,187.76,34195.48,C,0,0,0,0,0,0
1720,2023-03,34,75,186.84,33965.04,C,0,0,0,0,0,0
1720,2023-04,34,76,200.23,34799.92,C,0,0,0,0,0,0
1720,2023-05,34,77,199.04,34424.7,C,0,0,0,0,0,0
1720,2023-06,34,78,200.41,34907.44,C,0,0,0,0,0,0
1720,2023-07,34,79,200.47,34904.81,C,0,0,0,0,0,0
1721,2022-08,34,157,95.55,15968.7,B,1,0,0,0,0,0
1721,2022-09,34,158,93.55,15371.1,B,1,0,0,0,0,0
1721,2022-10,34,159,93.04,15275.28,B,1,0,0,0,0,0
1721,2022-11,34,160,92.69,15239.57,B,1,0,0,0,0,0
1721,2022-12,34,161,94.05,15769.24,B,1,0,0,0,0,0
1721,2023-01,34,162,93.01,15496.72,B,1,0,0,0,0,0
1721,2023-02,34,163,93.16,15609.76,B,1,0,0,0,0,0
1721,2023-03,34,164,93.67,15827.17,B,1,0,0,0,0,0
1721,2023-04,34,165,98.37,15571.87,B,1,0,0,0,0,0
1721,2023-05,34,166,98.63,15668.47,B,1,0,0,0,0,0
1721,2023-06,34,167,96.2,14907.24,B,1,0,0,0,0,0
1721,2023-07,34,168,98.15,15510.73,B,1,0,0,0,0,0
1722,2022-08,39,119,74.67,11738.32,D,0,0,1,0,0,0
1722,2022-09,39,120,75.34,11995.11,D,0,0,1,0,0,0
1722,2022-10,39,121,74.03,11635.94,D,0,0,1,0,0,0
1722,2022-11,39,122,74.21,11752.74,D,0,0,1,0,0,0
1722,2022-12,39,123,73.56,11607.83,D,0,0,1,0,0,0
1722,2023-01,39,124,74.24,11878.89,D,0,0,1,0,0,0
1722,2023-02,39,125,73.27,11617.47,D,0,0,1,0,0,0
1722,2023-03,39,126,74.42,12018.91,D,0,0,1,0,0,0
1722,2023-04,39,127,77.58,11653.56,D,0,0,1,0,0,0
1722,2023-05,39,128,78.02,11797.42,D,0,0,1,0,0,0
1722,2023-06,39,129,77.69,11699.32,D,0,0,1,0,0,0
1722,2023-07,39,130,78.11,11819.54,D,0,0,1,0,0,0
1723,2022-08,53,87,74.18,11333.37,A,0,1,0,0,0,0
1723,2022-09,53,88,72.14,10753.79,A,0,1,0,0,0,0
1723,2022-10,53,89,72.55,10931.67,A,0,1,0,0,0,0
1723,2022-11,53,90,73.17,11179.85,A,0,1,0,0,0,0
1723,2022-12,53,91,72.92,11158.11,A,0,1,0,0,0,0
1723,2023-01,53,92,73.54,11404.3,A,0,1,0,0,0,0
1723,2023-02,53,93,72.87,11243.86,A,0,1,0,0,0,0
1723,2023-03,53,94,73.36,11431.59,A,0,1,0,0,0,0
1723,2023-04,53,95,76.49,11080.71,A,0,1,0,0,0,0
1723,2023-05,53,96,77.95,11521.89,A,0,1,0,0,0,0
1723,2023-06,53,97,77.37,11355.17,A,0,1,0,0,0,0
1723,2023-07,53,98,76.08,10971.81,A,0,1,0,0,0,0
1724,2022-08,53,66,178.67,30611.85,A,1,0,0,1,1,-1
1724,2022-09,53,67,178.77,30766.83,A,1,0,0,0,0,1
1724,2022-10,53,68,176.03,29959.88,A,1,0,0,0,0,1
1724,2022-11,53,69,179.82,31434.59,A,1,0,0,0,0,1
1724,2022-12,53,70,180.18,31719.92,A,1,0,0,0,0,1
1724,2023-01,53,71,176.4,30547.64,A,1,0,0,0,0,1
1724,2023-02,53,72,181.01,32288.32,A,1,0,0,0,0,1
1724,2023-03,53,73,179.61,31894.92,A,1,0,0,0,0,1
1724,2023-04,53,74,185.86,30463.32,A,1,0,0,0,0,1
1724,2023-05,53,75,186.54,30724.06,A,1,0,0,0,0,1
1724,2023-06,53,76,184.58,30081.4,A,1,0,0,0,0,1
1724,2023-07,53,77,184.86,30155.1,A,1,0,0,0,0,1
1725,2022-08,56,74,42.41,7731.05,C,0,0,1,0,0,0
1725,2022-09,56,75,42.45,7775.38,C,0,0,1,0,0,0
1725,2022-10,56,76,42.27,7745.22,C,0,0,1,0,0,0
1725,2022-11,56,77,41.99,7682.54,C,0,0,1,0,0,0
1725,2022-12,56,78,41.58,7572.39,C,0,0,1,0,0,0
1725,2023-01,56,79,42.07,7788.0,C,0,0,1,0,0,0
1725,2023-02,56,80,41.88,7748.24,C,0,0,1,0,0,0
1725,2023-03,56,81,41.31,7564.49,C,0,0,1,0,0,0
1725,2023-04,56,82,44.04,7666.33,C,0,0,1,0,0,0
1725,2023-05,56,83,43.93,7637.18,C,0,0,1,0,0,0
1725,2023-06,56,84,44.03,7673.44,C,0,0,1,0,0,0
1725,2023-07,56,85,44.07,7682.21,C,0,0,1,0,0,0
1726,2022-08,60,44,65.56,10754.61,B,1,0,1,0,0,0
1726,2022-09,60,45,66.95,11256.16,B,1,0,1,0,0,0
1726,2022-10,60,46,65.02,10671.11,B,1,0,1,0,0,0
1726,2022-11,60,47,65.26,10803.43,B,1,0,1,0,0,0
1726,2022-12,60,48,65.45,10922.87,B,1,0,1,0,0,0
1726,2023-01,60,49,65.17,10880.38,B,1,0,1,0,0,0
1726,2023-02,60,50,65.67,11092.37,B,1,0,1,0,0,0
1726,2023-03,60,51,64.78,10826.68,B,1,0,1,0,0,0
1726,2023-04,60,52,67.92,10615.02,B,1,0,1,0,0,0
1726,2023-05,60,53,69.3,11063.44,B,1,0,1,0,0,0
1726,2023-06,60,54,68.98,10963.95,B,1,0,1,0,0,0
1726,2023-07,60,55,68.36,10761.81,B,1,0,1,0,0,0
1727,2022-08,67,3,135.67,24366.14,C,1,0,3,0,0,0
1727,2022-09,67,4,135.78,24499.59,C,1,0,3,0,0,0
1727,2022-10,67,5,137.24,25148.95,C,1,0,3,0,0,0
1727,2022-11,67,6,135.72,24718.76,C,1,0,3,0,0,0
1727,2022-12,67,7,134.6,24435.14,C,1,0,3,0,0,0
1727,2023-01,67,8,134.91,24663.99,C,1,0,3,0,0,0
1727,2023-02,67,9,136.97,25527.79,C,1,0,3,0,0,0
1727,2023-03,67,10,134.84,24818.18,C,1,0,3,0,0,0
1727,2023-04,67,11,143.81,25178.79,C,1,0,3,0,0,0
1727,2023-05,67,12,142.4,24714.59,C,1,0,3,0,0,0
1727,2023-06,67,13,144.64,25497.79,C,1,0,3,0,0,0
1727,2023-07,67,14,141.8,24496.16,C,1,0,3,0,0,0
1728,2022-08,73,153,135.5,23441.55,A,1,0,1,0,0,0
1728,2022-09,73,154,133.15,22722.96,A,1,0,1,0,0,0
1728,2022-10,73,155,133.63,22997.0,A,1,0,1,0,0,0
1728,2022-11,73,156,134.11,23281.6,A,1,0,1,0,0,0
1728,2022-12,73,157,135.16,23765.65,A,1,0,1,0,0,0
1728,2023-01,73,158,131.21,22494.72,A,1,0,1,0,0,0
1728,2023-02,73,159,134.87,23870.63,A,1,0,1,0,0,0
1728,2023-03,73,160,131.9,22904.32,A,1,0,1,0,0,0
1728,2023-04,73,161,140.39,23143.93,A,1,0,1,0,0,0
1728,2023-05,73,162,139.2,22776.11,A,1,0,1,0,0,0
1728,2023-06,73,163,139.9,23012.74,A,1,0,1,0,0,0
1728,2023-07,73,164,139.43,22843.88,A,1,0,1,0,0,0
1729,2022-08,50,154,69.73,12014.98,A,1,0,0,0,0,0
1729,2022-09,50,155,70.34,12273.58,A,1,0,0,0,0,0
1729,2022-10,50,156,69.73,12120.85,A,1,0,0,0,0,0
1729,2022-11,50,157,70.48,12443.24,A,1,0,0,0,0,0
1729,2022-12,50,158,70.69,12577.1,A,1,0,0,0,0,0
1729,2023-01,50,159,69.55,12238.38,A,1,0,0,0,0,0
1729,2023-02,50,160,68.88,12053.26,A,1,0,0,0,0,0
1729,2023-03,50,161,69.43,12282.55,A,1,0,0,0,0,0
1729,2023-04,50,162,72.7,12012.64,A,1,0,0,0,0,0
1729,2023-05,50,163,72.88,12083.68,A,1,0,0,0,0,0
1729,2023-06,50,164,71.69,11694.39,A,1,0,0,0,0,0
1729,2023-07,50,165,71.74,11703.68,A,1,0,0,0,0,0
1730,2022-08,70,173,220.2,37783.13,A,1,0,1,0,0,0
1730,2022-09,70,174,221.62,38421.73,A,1,0,1,0,0,0
1730,2022-10,70,175,219.0,37691.16,A,1,0,1,0,0,0
1730,2022-11,70,176,221.37,38712.69,A,1,0,1,0,0,0
1730,2022-12,70,177,220.17,38488.4,A,1,0,1,0,0,0
1730,2023-01,70,178,216.98,37553.72,A,1,0,1,0,0,0
1730,2023-02,70,179,223.22,39896.55,A,1,0,1,0,0,0
1730,2023-03,70,180,215.27,37227.14,A,1,0,1,0,0,0
1730,2023-04,70,181,230.23,37984.87,A,1,0,1,0,0,0
1730,2023-05,70,182,232.0,38615.05,A,1,0,1,0,0,0
1730,2023-06,70,183,234.23,39354.76,A,1,0,1,0,0,0
1730,2023-07,70,184,224.87,36242.64,A,1,0,1,0,0,0
1731,2022-08,50,106,66.76,11528.25,A,1,0,1,1,1,-1
1731,2022-09,50,107,66.75,11567.18,A,1,0,1,0,0,1
1731,2022-10,50,108,66.89,11670.82,A,1,0,1,0,0,1
1731,2022-11,50,109,66.75,11681.08,A,1,0,1,0,0,1
1731,2022-12,50,110,66.34,11598.19,A,1,0,1,0,0,1
1731,2023-01,50,111,66.5,11710.26,A,1,0,1,0,0,1
1731,2023-02,50,112,65.42,11377.24,A,1,0,1,0,0,1
1731,2023-03,50,113,65.99,11614.19,A,1,0,1,0,0,1
1731,2023-04,50,114,69.64,11534.68,A,1,0,1,0,0,1
1731,2023-05,50,115,69.7,11566.68,A,1,0,1,0,0,1
1731,2023-06,50,116,68.93,11315.88,A,1,0,1,0,0,1
1731,2023-07,50,117,69.55,11513.68,A,1,0,1,0,0,1
1732,2022-08,74,50,110.08,18084.64,B,0,0,1,1,1,-1
1732,2022-09,74,51,108.54,17647.73,B,0,0,1,0,0,1
1732,2022-10,74,52,109.99,18209.53,B,0,0,1,0,0,1
1732,2022-11,74,53,108.82,17914.86,B,0,0,1,0,0,1
1732,2022-12,74,54,111.15,18783.25,B,0,0,1,0,0,1
1732,2023-01,74,55,109.37,18276.05,B,0,0,1,0,0,1
1732,2023-02,74,56,109.13,18269.52,B,0,0,1,0,0,1
1732,2023-03,74,57,108.09,17980.26,B,0,0,1,0,0,1
1732,2023-04,74,58,116.48,18618.67,B,0,0,1,0,0,1
1732,2023-05,74,59,116.47,18633.52,B,0,0,1,0,0,1
1732,2023-06,74,60,114.5,18016.52,B,0,0,1,0,0,1
1732,2023-07,74,61,114.22,17918.22,B,0,0,1,0,0,1
1733,2022-08,65,49,92.24,16571.42,C,0,0,2,0,0,0
1733,2022-09,65,50,93.33,17032.08,C,0,0,2,0,0,0
1733,2022-10,65,51,93.08,17022.22,C,0,0,2,0,0,0
1733,2022-11,65,52,93.37,17217.13,C,0,0,2,0,0,0
1733,2022-12,65,53,91.72,16696.27,C,0,0,2,0,0,0
1733,2023-01,65,54,92.06,16900.11,C,0,0,2,0,0,0
1733,2023-02,65,55,93.73,17585.9,C,0,0,2,0,0,0
1733,2023-03,65,56,89.51,16082.34,C,0,0,2,0,0,0
1733,2023-04,65,57,97.83,17144.8,C,0,0,2,0,0,0
1733,2023-05,65,58,97.4,17013.96,C,0,0,2,0,0,0
1733,2023-06,65,59,96.29,16629.17,C,0,0,2,0,0,0
1733,2023-07,65,60,98.0,17214.42,C,0,0,2,0,0,0
1734,2022-08,37,5,106.75,16523.13,D,0,0,1,1,1,-1
1734,2022-09,37,6,107.08,16690.28,D,0,0,1,1,1,-1
1734,2022-10,37,7,106.07,16451.07,D,0,0,1,0,0,2
1734,2022-11,37,8,108.7,17369.09,D,0,0,1,0,0,2
1734,2022-12,37,9,108.29,17328.14,D,0,0,1,0,0,2
1734,2023-01,37,10,107.45,17141.79,D,0,0,1,0,0,2
1734,2023-02,37,11,108.02,17392.45,D,0,0,1,0,0,2
1734,2023-03,37,12,106.34,16909.62,D,0,0,1,0,0,2
1734,2023-04,37,13,114.13,17370.3,D,0,0,1,0,0,2
1734,2023-05,37,14,114.7,17558.28,D,0,0,1,0,0,2
1734,2023-06,37,15,112.32,16846.67,D,0,0,1,0,0,2
1734,2023-07,37,16,111.64,16632.53,D,0,0,1,0,0,2
1735,2022-08,65,58,117.9,18771.72,D,1,0,0,1,1,-1
1735,2022-09,65,59,112.35,17101.62,D,1,0,0,0,0,1
1735,2022-10,65,60,114.48,17855.21,D,1,0,0,0,0,1
1735,2022-11,65,61,114.53,17963.22,D,1,0,0,0,0,1
1735,2022-12,65,62,114.37,18003.47,D,1,0,0,0,0,1
1735,2023-01,65,63,114.97,18280.93,D,1,0,0,0,0,1
1735,2023-02,65,64,116.44,18823.16,D,1,0,0,0,0,1
1735,2023-03,65,65,114.75,18342.18,D,1,0,0,0,0,1
1735,2023-04,65,66,121.59,18366.94,D,1,0,0,0,0,1
1735,2023-05,65,67,121.95,18494.07,D,1,0,0,0,0,1
1735,2023-06,65,68,120.93,18191.1,D,1,0,0,0,0,1
1735,2023-07,65,69,120.51,18055.35,D,1,0,0,0,0,1
1736,2022-08,68,124,102.77,17522.99,A,0,0,0,0,0,0
1736,2022-09,68,125,100.01,16636.2,A,0,0,0,0,0,0
1736,2022-10,68,126,103.37,17880.83,A,0,0,0,0,0,0
1736,2022-11,68,127,104.23,18273.33,A,0,0,0,0,0,0
1736,2022-12,68,128,103.89,18248.05,A,0,0,0,0,0,0
1736,2023-01,68,129,102.26,17763.02,A,0,0,0,0,0,0
1736,2023-02,68,130,104.61,18659.04,A,0,0,0,0,0,0
1736,2023-03,68,131,102.02,17805.22,A,0,0,0,0,0,0
1736,2023-04,68,132,109.56,18315.79,A,0,0,0,0,0,0
1736,2023-05,68,133,109.99,18474.56,A,0,0,0,0,0,0
1736,2023-06,68,134,107.48,17648.17,A,0,0,0,0,0,0
1736,2023-07,68,135,108.55,17990.51,A,0,0,0,0,0,0
1737,2022-08,31,142,107.29,17427.48,B,0,0,3,0,0,0
1737,2022-09,31,143,107.6,17600.27,B,0,0,3,0,0,0
1737,2022-10,31,144,108.29,17911.05,B,0,0,3,0,0,0
1737,2022-11,31,145,106.46,17394.46,B,0,0,3,0,0,0
1737,2022-12,31,146,107.96,17984.91,B,0,0,3,0,0,0
1737,2023-01,31,147,108.53,18257.38,B,0,0,3,0,0,0
1737,2023-02,31,148,106.55,17669.46,B,0,0,3,0,0,0
1737,2023-03,31,149,107.17,17932.71,B,0,0,3,0,0,0
1737,2023-04,31,150,112.02,17473.24,B,0,0,3,0,0,0
1737,2023-05,31,151,112.47,17635.19,B,0,0,3,0,0,0
1737,2023-06,31,152,115.74,18665.63,B,0,0,3,0,0,0
